AddNum,StPreDir,StName,StSuffix,Zip4,Name,geometry,longitude,latitude,jointadd
10034,W,COUNTRYMAN,DR,83709,Two,POINT (-116.307317661 43.58747950800006),-116.30731766099996,43.58747950800006,10034 W COUNTRYMAN DR
10072,W,HARVESTER,DR,83709,Two,POINT (-116.3075208769999 43.58592311600006),-116.30752087699994,43.58592311600006,10072 W HARVESTER DR
10065,W,CALICO,ST,83709,Two,POINT (-116.307465345 43.58339323800004),-116.30746534499997,43.58339323800004,10065 W CALICO ST
10057,W,COUNTRYMAN,DR,83709,Two,POINT (-116.3073733799999 43.58698324400007),-116.30737337999994,43.586983244000066,10057 W COUNTRYMAN DR
10048,W,CALICO,ST,83709,Two,POINT (-116.3073022889999 43.58369669300004),-116.30730228899995,43.583696693000036,10048 W CALICO ST
10049,W,CROWN,DR,83709,Two,POINT (-116.307346823 43.58443713000003),-116.30734682299999,43.584437130000026,10049 W CROWN DR
10046,W,HARVESTER,DR,83709,Two,POINT (-116.307189379 43.58592767100004),-116.30718937899996,43.585927671000036,10046 W HARVESTER DR
10050,W,CROWN,DR,83709,Two,POINT (-116.307144151 43.58473591000006),-116.30714415099999,43.58473591000006,10050 W CROWN DR
10033,W,COUNTRYMAN,DR,83709,Two,POINT (-116.307120551 43.58729015100005),-116.30712055099997,43.58729015100005,10033 W COUNTRYMAN DR
10033,W,CALICO,ST,83709,Two,POINT (-116.307060314 43.58339924300003),-116.30706031399995,43.58339924300003,10033 W CALICO ST
1901,S,GOLDKING,WAY,83709,Two,POINT (-116.306726339 43.58658140800003),-116.30672633899997,43.58658140800003,1901 S GOLDKING WAY
10027,W,HARVESTER,DR,83709,Two,POINT (-116.306883066 43.58559411800007),-116.30688306599995,43.585594118000074,10027 W HARVESTER DR
10010,W,CALICO,ST,83709,Two,POINT (-116.306811006 43.58369908700007),-116.30681100599998,43.58369908700007,10010 W CALICO ST
10020,W,HARVESTER,DR,83709,Two,POINT (-116.306853702 43.58591755000003),-116.30685370199996,43.58591755000003,10020 W HARVESTER DR
10004,W,CROWN,DR,83709,Two,POINT (-116.306771229 43.58470509300003),-116.30677122899999,43.584705093000025,10004 W CROWN DR
10003,W,CROWN,DR,83709,Two,POINT (-116.306914718 43.58440061800007),-116.30691471799997,43.584400618000075,10003 W CROWN DR
10001,W,CALICO,ST,83709,Two,POINT (-116.3067271149999 43.58340005300005),-116.30672711499994,43.58340005300005,10001 W CALICO ST
1866,S,GOLDKING,WAY,83709,Two,POINT (-116.3065854979999 43.58727630800007),-116.30658549799995,43.58727630800007,1866 S GOLDKING WAY
2140,S,GOLDKING,WAY,83709,Two,POINT (-116.30637945 43.58360475800004),-116.30637944999995,43.583604758000035,2140 S GOLDKING WAY
2018,S,GOLDKING,WAY,83709,Two,POINT (-116.306401647 43.58524030600006),-116.30640164699997,43.58524030600006,2018 S GOLDKING WAY
1992,S,GOLDKING,WAY,83709,Two,POINT (-116.3064039339999 43.58548854500003),-116.30640393399995,43.58548854500003,1992 S GOLDKING WAY
2032,S,GOLDKING,WAY,83709,Two,POINT (-116.306393572 43.58497941000007),-116.30639357199999,43.584979410000074,2032 S GOLDKING WAY
1988,S,GOLDKING,WAY,83709,Two,POINT (-116.3064005479999 43.58573680100005),-116.30640054799994,43.58573680100005,1988 S GOLDKING WAY
1968,S,GOLDKING,WAY,83709,Two,POINT (-116.30639737 43.58600615500006),-116.30639736999996,43.586006155000064,1968 S GOLDKING WAY
2122,S,GOLDKING,WAY,83709,Two,POINT (-116.306294775 43.58367539500006),-116.30629477499997,43.58367539500006,2122 S GOLDKING WAY
2104,S,GOLDKING,WAY,83709,Two,POINT (-116.306285825 43.58393226200008),-116.30628582499997,43.583932262000076,2104 S GOLDKING WAY
2082,S,GOLDKING,WAY,83709,Two,POINT (-116.306289196 43.58429826700007),-116.30628919599997,43.584298267000065,2082 S GOLDKING WAY
2044,S,GOLDKING,WAY,83709,Two,POINT (-116.306293187 43.58473164900005),-116.306293187,43.58473164900005,2044 S GOLDKING WAY
10180,W,SILVERKING,CT,83709,Two,POINT (-116.306203486 43.58656737100006),-116.30620348599996,43.58656737100006,10180 W SILVERKING CT
10153,W,SILVERKING,CT,83709,Two,POINT (-116.306117344 43.58632092000005),-116.30611734399997,43.58632092000005,10153 W SILVERKING CT
10152,W,SILVERKING,CT,83709,Two,POINT (-116.305840088 43.58654838700005),-116.30584008799997,43.58654838700005,10152 W SILVERKING CT
10125,W,SILVERKING,CT,83709,Two,POINT (-116.305508373 43.58628013500004),-116.30550837299995,43.58628013500004,10125 W SILVERKING CT
10120,W,SILVERKING,CT,83709,Two,POINT (-116.305509722 43.58652942000003),-116.30550972199995,43.58652942000003,10120 W SILVERKING CT
1993,S,DEBORAH,PL,83709,Two,POINT (-116.305230629 43.58553136600005),-116.305230629,43.585531366000055,1993 S DEBORAH PL
2135,S,DEBORAH,PL,83709,Two,POINT (-116.305131723 43.58355043000006),-116.30513172299999,43.58355043000006,2135 S DEBORAH PL
2009,S,DEBORAH,PL,83709,Two,POINT (-116.305148747 43.58528516700005),-116.30514874699998,43.58528516700005,2009 S DEBORAH PL
2149,S,DEBORAH,PL,83709,Two,POINT (-116.3051814629999 43.58333634400003),-116.30518146299994,43.58333634400003,2149 S DEBORAH PL
2103,S,DEBORAH,PL,83709,Two,POINT (-116.305113219 43.58400088700006),-116.30511321899996,43.58400088700006,2103 S DEBORAH PL
2021,S,DEBORAH,PL,83709,Two,POINT (-116.3051179349999 43.58501186500007),-116.30511793499994,43.58501186500007,2021 S DEBORAH PL
9900,W,CROWN,DR,83709,Two,POINT (-116.305331063 43.58464375600005),-116.30533106299998,43.58464375600005,9900 W CROWN DR
9901,W,CROWN,DR,83709,Two,POINT (-116.305293426 43.58441564500004),-116.30529342599999,43.584415645000036,9901 W CROWN DR
2117,S,DEBORAH,PL,83709,Two,POINT (-116.30512284 43.58376749500007),-116.30512283999997,43.583767495000075,2117 S DEBORAH PL
1977,S,DEBORAH,PL,83709,Two,POINT (-116.305075403 43.58575195600008),-116.30507540299999,43.58575195600008,1977 S DEBORAH PL
10096,W,SILVERKING,CT,83709,Two,POINT (-116.305162293 43.58650214300008),-116.30516229299997,43.586502143000075,10096 W SILVERKING CT
10097,W,SILVERKING,CT,83709,Two,POINT (-116.305093925 43.58626835000007),-116.305093925,43.58626835000007,10097 W SILVERKING CT
2170,S,DEBORAH,PL,83709,Two,POINT (-116.304900297 43.58318885700004),-116.30490029699996,43.58318885700004,2170 S DEBORAH PL
2084,S,DEBORAH,PL,83709,Two,POINT (-116.304778491 43.58426120600006),-116.30477849099998,43.584261206000065,2084 S DEBORAH PL
2130,S,DEBORAH,PL,83709,Two,POINT (-116.304766194 43.58364082500003),-116.30476619399997,43.58364082500003,2130 S DEBORAH PL
2110,S,DEBORAH,PL,83709,Two,POINT (-116.304763164 43.58392696500005),-116.30476316399995,43.583926965000046,2110 S DEBORAH PL
2060,S,DEBORAH,PL,83709,Two,POINT (-116.304768111 43.58446562000006),-116.30476811099999,43.58446562000006,2060 S DEBORAH PL
2046,S,DEBORAH,PL,83709,Two,POINT (-116.3047705449999 43.58473065500004),-116.30477054499994,43.584730655000044,2046 S DEBORAH PL
2020,S,DEBORAH,PL,83709,Two,POINT (-116.304767439 43.58500840200003),-116.30476743899999,43.58500840200003,2020 S DEBORAH PL
2008,S,DEBORAH,PL,83709,Two,POINT (-116.304726247 43.58525355400008),-116.30472624699996,43.585253554000076,2008 S DEBORAH PL
1972,S,DEBORAH,PL,83709,Two,POINT (-116.304756039 43.58571942200007),-116.30475603899998,43.58571942200007,1972 S DEBORAH PL
2150,S,DEBORAH,PL,83709,Two,POINT (-116.30466578 43.58338877100005),-116.30466578,43.583388771000045,2150 S DEBORAH PL
1990,S,DEBORAH,PL,83709,Two,POINT (-116.3046855219999 43.58553889500007),-116.30468552199994,43.58553889500007,1990 S DEBORAH PL
10069,W,SILVERKING,CT,83709,Two,POINT (-116.3045203459999 43.58627113300003),-116.30452034599995,43.586271133000025,10069 W SILVERKING CT
9435,W,OVERLAND,RD,83709,Two,POINT (-116.299378919 43.59012388000008),-116.29937891899999,43.59012388000008,9435 W OVERLAND RD
1715,S,MAPLE GROVE,RD,83709,Two,POINT (-116.294532975 43.58871684300004),-116.29453297499998,43.58871684300004,1715 S MAPLE GROVE RD
9755,W,OVERLAND,RD,83709,Two,POINT (-116.30309507 43.59004845000004),-116.30309506999998,43.59004845000004,9755 W OVERLAND RD
10056,W,CRESTWATER,ST,83709,Two,POINT (-116.3074418799999 43.58980483500005),-116.30744187999994,43.58980483500005,10056 W CRESTWATER ST
10042,W,CRESTWATER,ST,83709,Two,POINT (-116.307187079 43.58979870800005),-116.30718707899996,43.589798708000046,10042 W CRESTWATER ST
10028,W,CRESTWATER,ST,83709,Two,POINT (-116.3069124789999 43.58979266300003),-116.30691247899995,43.589792663000026,10028 W CRESTWATER ST
9958,W,CRESTWATER,CT,83709,Two,POINT (-116.306017173 43.58979702100004),-116.30601717299999,43.58979702100004,9958 W CRESTWATER CT
9972,W,CRESTWATER,CT,83709,Two,POINT (-116.306240692 43.58978856300007),-116.30624069199996,43.58978856300007,9972 W CRESTWATER CT
9944,W,CRESTWATER,CT,83709,Two,POINT (-116.305793366 43.58977582900008),-116.30579336599999,43.589775829000075,9944 W CRESTWATER CT
9564,W,BLUESTONE,CT,83709,Two,POINT (-116.301023285 43.58978434800008),-116.30102328499999,43.58978434800008,9564 W BLUESTONE CT
9580,W,BLUESTONE,CT,83709,Two,POINT (-116.301255101 43.58975510600004),-116.30125510099998,43.58975510600004,9580 W BLUESTONE CT
1645,S,BENT ROCK,AVE,83709,Two,POINT (-116.307787995 43.58966654800003),-116.30778799499996,43.589666548000025,1645 S BENT ROCK AVE
9612,W,BLUESTONE,CT,83709,Two,POINT (-116.301700959 43.58971061000005),-116.30170095899996,43.589710610000054,9612 W BLUESTONE CT
9596,W,BLUESTONE,CT,83709,Two,POINT (-116.301478317 43.58971168400006),-116.30147831699998,43.589711684000065,9596 W BLUESTONE CT
9548,W,BLUESTONE,CT,83709,Two,POINT (-116.3008762109999 43.58969350900003),-116.30087621099995,43.58969350900003,9548 W BLUESTONE CT
9929,W,CRESTWATER,CT,83709,Two,POINT (-116.3057409899999 43.58962075200003),-116.30574098999995,43.58962075200003,9929 W CRESTWATER CT
9784,W,BRIDGEGATE,ST,83709,Two,POINT (-116.303762615 43.58942104200003),-116.30376261499998,43.589421042000026,9784 W BRIDGEGATE ST
9768,W,BRIDGEGATE,ST,83709,Two,POINT (-116.303682072 43.58945312500003),-116.30368207199996,43.589453125000034,9768 W BRIDGEGATE ST
9688,W,BRIDGEGATE,ST,83709,Two,POINT (-116.302533656 43.58956567200005),-116.30253365599998,43.58956567200005,9688 W BRIDGEGATE ST
9547,W,BLUESTONE,CT,83709,Two,POINT (-116.300846623 43.58955272400004),-116.30084662299998,43.58955272400004,9547 W BLUESTONE CT
9752,W,BRIDGEGATE,ST,83709,Two,POINT (-116.303522044 43.58952574600005),-116.30352204399998,43.58952574600005,9752 W BRIDGEGATE ST
1661,S,BENT ROCK,AVE,83709,Two,POINT (-116.307720847 43.58948027900004),-116.30772084699998,43.58948027900004,1661 S BENT ROCK AVE
9943,W,CRESTWATER,CT,83709,Two,POINT (-116.3057820929999 43.58944212700004),-116.30578209299995,43.58944212700004,9943 W CRESTWATER CT
9736,W,BRIDGEGATE,ST,83709,Two,POINT (-116.303260259 43.58947763300006),-116.30326025899996,43.58947763300006,9736 W BRIDGEGATE ST
9720,W,BRIDGEGATE,ST,83709,Two,POINT (-116.302997985 43.58947890200005),-116.30299798499999,43.58947890200005,9720 W BRIDGEGATE ST
9704,W,BRIDGEGATE,ST,83709,Two,POINT (-116.3027555259999 43.58948007400005),-116.30275552599994,43.58948007400005,9704 W BRIDGEGATE ST
9563,W,BLUESTONE,CT,83709,Two,POINT (-116.300961565 43.58943233100007),-116.30096156499997,43.58943233100007,9563 W BLUESTONE CT
9672,W,BRIDGEGATE,ST,83709,Two,POINT (-116.302562143 43.58941299300005),-116.30256214299999,43.58941299300005,9672 W BRIDGEGATE ST
1683,S,LINDA VISTA,AVE,83709,Two,POINT (-116.303875754 43.58931719000003),-116.30387575399999,43.58931719000003,1683 S LINDA VISTA AVE
1677,S,BENT ROCK,AVE,83709,Two,POINT (-116.307739898 43.58929537300003),-116.30773989799997,43.58929537300003,1677 S BENT ROCK AVE
9957,W,CRESTWATER,CT,83709,Two,POINT (-116.305945932 43.58943163600003),-116.30594593199999,43.58943163600003,9957 W CRESTWATER CT
9595,W,BLUESTONE,CT,83709,Two,POINT (-116.30140818 43.58951298100004),-116.30140817999995,43.58951298100004,9595 W BLUESTONE CT
9579,W,BLUESTONE,CT,83709,Two,POINT (-116.3011844389999 43.58943314400005),-116.30118443899994,43.589433144000054,9579 W BLUESTONE CT
1692,S,BROOKSTONE,AVE,83709,Two,POINT (-116.302413456 43.58921393900005),-116.30241345599995,43.58921393900005,1692 S BROOKSTONE AVE
1696,S,GOLDKING,WAY,83709,Two,POINT (-116.3063774189999 43.58916642500003),-116.30637741899994,43.58916642500003,1696 S GOLDKING WAY
1693,S,BENT ROCK,AVE,83709,Two,POINT (-116.307738122 43.58910302900006),-116.30773812199999,43.58910302900006,1693 S BENT ROCK AVE
1699,S,LINDA VISTA,AVE,83709,Two,POINT (-116.303864192 43.58908460200007),-116.30386419199999,43.58908460200007,1699 S LINDA VISTA AVE
9721,W,BRIDGEGATE,ST,83709,Two,POINT (-116.302976071 43.58922929700003),-116.30297607099999,43.58922929700003,9721 W BRIDGEGATE ST
9735,W,BRIDGEGATE,ST,83709,Two,POINT (-116.303258478 43.58921863100005),-116.30325847799998,43.58921863100005,9735 W BRIDGEGATE ST
1708,S,BROOKSTONE,AVE,83709,Two,POINT (-116.302354282 43.58903798400007),-116.30235428199995,43.58903798400007,1708 S BROOKSTONE AVE
9956,W,QUAILSTONE,CT,83709,Two,POINT (-116.305958941 43.58900577000003),-116.30595894099997,43.58900577000003,9956 W QUAILSTONE CT
1714,S,LINDA VISTA,AVE,83709,Two,POINT (-116.303526176 43.58894779000008),-116.30352617599999,43.58894779000008,1714 S LINDA VISTA AVE
1717,S,BROOKSTONE,AVE,83709,Two,POINT (-116.302682521 43.58894711500005),-116.30268252099995,43.58894711500005,1717 S BROOKSTONE AVE
9588,W,MILLWOOD,DR,83709,Two,POINT (-116.3012383399999 43.58895182200007),-116.30123833999994,43.58895182200007,9588 W MILLWOOD DR
9572,W,MILLWOOD,DR,83709,Two,POINT (-116.301005182 43.58893871100003),-116.30100518199998,43.588938711000026,9572 W MILLWOOD DR
1715,S,LINDA VISTA,AVE,83709,Two,POINT (-116.303862511 43.58890133600005),-116.30386251099998,43.58890133600005,1715 S LINDA VISTA AVE
1709,S,BENT ROCK,AVE,83709,Two,POINT (-116.307783751 43.58891312200006),-116.30778375099999,43.588913122000065,1709 S BENT ROCK AVE
9556,W,MILLWOOD,DR,83709,Two,POINT (-116.300811144 43.58886918800005),-116.30081114399997,43.58886918800005,9556 W MILLWOOD DR
1724,S,BROOKSTONE,AVE,83709,Two,POINT (-116.302332742 43.58884779100003),-116.30233274199998,43.588847791000035,1724 S BROOKSTONE AVE
9931,W,QUAILSTONE,CT,83709,Two,POINT (-116.305723132 43.58880718200004),-116.30572313199997,43.58880718200004,9931 W QUAILSTONE CT
9540,W,MILLWOOD,DR,83709,Two,POINT (-116.300606334 43.58875753800004),-116.30060633399995,43.58875753800004,9540 W MILLWOOD DR
1731,S,LINDA VISTA,AVE,83709,Two,POINT (-116.303880583 43.58871095200004),-116.30388058299997,43.58871095200004,1731 S LINDA VISTA AVE
9945,W,QUAILSTONE,CT,83709,Two,POINT (-116.30582373 43.58866611300004),-116.30582372999999,43.588666113000045,9945 W QUAILSTONE CT
10069,W,QUAILSTONE,ST,83709,Two,POINT (-116.307638286 43.58878241300005),-116.30763828599999,43.58878241300005,10069 W QUAILSTONE ST
10055,W,QUAILSTONE,ST,83709,Two,POINT (-116.307288745 43.58880052500007),-116.307288745,43.58880052500007,10055 W QUAILSTONE ST
9718,W,MILL HOLLOW,ST,83709,Two,POINT (-116.302931728 43.58867372100008),-116.30293172799998,43.58867372100008,9718 W MILL HOLLOW ST
1740,S,BROOKSTONE,AVE,83709,Two,POINT (-116.302350738 43.58865037400005),-116.30235073799997,43.58865037400005,1740 S BROOKSTONE AVE
10029,W,QUAILSTONE,ST,83709,Two,POINT (-116.306955874 43.58877005100004),-116.30695587399998,43.58877005100004,10029 W QUAILSTONE ST
9524,W,MILLWOOD,DR,83709,Two,POINT (-116.300507758 43.58860286000004),-116.30050775799998,43.58860286000004,9524 W MILLWOOD DR
1744,S,GOLDKING,WAY,83709,Two,POINT (-116.306445272 43.58860472200007),-116.30644527199996,43.58860472200007,1744 S GOLDKING WAY
1747,S,LINDA VISTA,AVE,83709,Two,POINT (-116.3038429699999 43.58855411700006),-116.30384296999995,43.58855411700006,1747 S LINDA VISTA AVE
1761,S,GOLDKING,WAY,83709,Two,POINT (-116.307516713 43.58832871600004),-116.30751671299998,43.588328716000035,1761 S GOLDKING WAY
1756,S,BROOKSTONE,AVE,83709,Two,POINT (-116.302407569 43.58857027700003),-116.30240756899997,43.58857027700003,1756 S BROOKSTONE AVE
9959,W,QUAILSTONE,CT,83709,Two,POINT (-116.3059907589999 43.58864390600007),-116.30599075899994,43.58864390600007,9959 W QUAILSTONE CT
9508,W,MILLWOOD,DR,83709,Two,POINT (-116.300526501 43.58850185800003),-116.30052650099998,43.58850185800003,9508 W MILLWOOD DR
1767,S,GOLDKING,WAY,83709,Two,POINT (-116.307722396 43.58823094900004),-116.30772239599997,43.588230949000035,1767 S GOLDKING WAY
1777,S,MAGIC MILL,PL,83709,Two,POINT (-116.306278927 43.58813311900008),-116.306278927,43.58813311900008,1777 S MAGIC MILL PL
1755,S,GOLDKING,WAY,83709,Two,POINT (-116.307264747 43.58829667200007),-116.30726474699998,43.58829667200007,1755 S GOLDKING WAY
9743,W,MILL HOLLOW,ST,83709,Two,POINT (-116.303375984 43.58843363900007),-116.30337598399996,43.58843363900007,9743 W MILL HOLLOW ST
9759,W,MILL HOLLOW,ST,83709,Two,POINT (-116.303660026 43.58843475400005),-116.30366002599999,43.58843475400005,9759 W MILL HOLLOW ST
9517,W,OLD MILL,DR,83709,Two,POINT (-116.300543412 43.58827146300007),-116.30054341199997,43.58827146300007,9517 W OLD MILL DR
1768,S,PEBBLESIDE,WAY,83709,Two,POINT (-116.30256959 43.58823356600004),-116.30256958999996,43.58823356600004,1768 S PEBBLESIDE WAY
1769,S,MAGIC MILL,PL,83709,Two,POINT (-116.306032583 43.58819157500005),-116.30603258299999,43.58819157500005,1769 S MAGIC MILL PL
1761,S,MAGIC MILL,PL,83709,Two,POINT (-116.3057278539999 43.58819305600008),-116.30572785399994,43.58819305600008,1761 S MAGIC MILL PL
1763,S,PEBBLESIDE,WAY,83709,Two,POINT (-116.303047837 43.58836543500007),-116.30304783699995,43.58836543500007,1763 S PEBBLESIDE WAY
9533,W,OLD MILL,DR,83709,Two,POINT (-116.300678168 43.58815097600007),-116.30067816799999,43.588150976000065,9533 W OLD MILL DR
1785,S,MAGIC MILL,PL,83709,Two,POINT (-116.306476671 43.58800376900007),-116.30647667099998,43.58800376900007,1785 S MAGIC MILL PL
1753,S,MAGIC MILL,PL,83709,Two,POINT (-116.305512614 43.58807581400004),-116.30551261399995,43.588075814000035,1753 S MAGIC MILL PL
9549,W,OLD MILL,DR,83709,Two,POINT (-116.300900994 43.58806537800007),-116.30090099399996,43.58806537800007,9549 W OLD MILL DR
1773,S,GOLDKING,WAY,83709,Two,POINT (-116.307645101 43.58806073100004),-116.30764510099999,43.58806073100004,1773 S GOLDKING WAY
1771,S,PEBBLESIDE,WAY,83709,Two,POINT (-116.3028085079999 43.58809973800004),-116.30280850799994,43.58809973800004,1771 S PEBBLESIDE WAY
9565,W,OLD MILL,DR,83709,Two,POINT (-116.3011031729999 43.58799394500005),-116.30110317299994,43.58799394500005,9565 W OLD MILL DR
1748,S,MAGIC MILL,PL,83709,Two,POINT (-116.305606642 43.58790432100005),-116.30560664199999,43.58790432100005,1748 S MAGIC MILL PL
1780,S,MAGIC MILL,PL,83709,Two,POINT (-116.305959656 43.58792217500007),-116.30595965599997,43.587922175000074,1780 S MAGIC MILL PL
1794,S,RUSTIC MILL,PL,83709,Two,POINT (-116.303516488 43.58789055900007),-116.30351648799996,43.58789055900007,1794 S RUSTIC MILL PL
9613,W,OLD MILL,DR,83709,Two,POINT (-116.3018036779999 43.58806302400006),-116.30180367799994,43.588063024000064,9613 W OLD MILL DR
1793,S,MAGIC MILL,PL,83709,Two,POINT (-116.306568061 43.58782725400005),-116.30656806099995,43.58782725400005,1793 S MAGIC MILL PL
1779,S,PEBBLESIDE,WAY,83709,Two,POINT (-116.302651635 43.58796660300004),-116.30265163499996,43.58796660300004,1779 S PEBBLESIDE WAY
1756,S,MAGIC MILL,PL,83709,Two,POINT (-116.305683086 43.58783821800006),-116.30568308599999,43.58783821800006,1756 S MAGIC MILL PL
1816,S,RUSTIC MILL,PL,83709,Two,POINT (-116.303331814 43.58781396100005),-116.30333181399999,43.58781396100005,1816 S RUSTIC MILL PL
9597,W,OLD MILL,DR,83709,Two,POINT (-116.301535861 43.58798454700008),-116.30153586099999,43.587984547000076,9597 W OLD MILL DR
1779,S,GOLDKING,WAY,83709,Two,POINT (-116.30745035 43.58792526900004),-116.30745034999995,43.58792526900004,1779 S GOLDKING WAY
